timestamp,mem_util_ec2_one,mem_util_ec2_two,mem_util_rds_one,mem_util_ec2_three,mem_util_ec2_four
2014-02-18 04:50:00,0.066,1.76,6.08,45.69600000000001,3.55
2014-02-18 04:55:00,0.198,1.7380000000000002,6.022,44.89,3.766
2014-02-18 05:00:00,0.066,1.766,6.0779999999999985,48.89,3.628
2014-02-18 05:05:00,0.134,1.796,5.8320000000000025,40.548,3.75
2014-02-18 05:10:00,0.132,1.924,6.436,53.452,5.1160000000000005
2014-02-18 05:15:00,0.132,1.7380000000000002,6.064,46.432,5.4220000000000015
2014-02-18 05:20:00,0.134,1.794,6.04,41.878,3.1260000000000003
2014-02-18 05:25:00,0.066,1.706,7.0520000000000005,50.56,4.404
2014-02-18 05:30:00,0.132,1.8,5.606,46.774,2.914
2014-02-18 05:35:00,0.134,1.7919999999999998,6.064,45.058,2.922
2014-02-18 05:40:00,0.134,1.932,6.2360000000000015,47.394,3.826
2014-02-18 05:45:00,0.132,1.7719999999999998,6.496,41.992,6.932
2014-02-18 05:50:00,0.066,1.8,5.426,51.724,6.95
2014-02-18 05:55:00,0.198,1.76,6.438,44.624,5.184
2014-02-18 06:00:00,0.132,1.84,6.074,44.93,15.56
2014-02-18 06:05:00,0.068,1.8,6.04,49.53,72.22
2014-02-18 06:10:00,0.134,2.026,6.218,48.192,54.06399999999999
2014-02-18 06:15:00,0.134,1.7719999999999998,5.862,45.47,34.296
2014-02-18 06:20:00,0.134,1.798,6.04,47.88800000000001,6.54
2014-02-18 06:25:00,0.134,1.7919999999999998,6.218,40.708,55.95
2014-02-18 06:30:00,0.132,1.7719999999999998,6.058,52.44,51.332
2014-02-18 06:35:00,0.134,1.8,5.837999999999999,45.558,56.05
2014-02-18 06:40:00,0.134,2.0340000000000003,6.0820000000000025,41.902,8.068
2014-02-18 06:45:00,0.134,1.76,5.8320000000000025,49.014,3.83
2014-02-18 06:50:00,0.068,1.7719999999999998,6.044,46.966,6.4460000000000015
2014-02-18 06:55:00,0.134,1.766,6.254,44.426,4.086
2014-02-18 07:00:00,0.132,1.8,6.0120000000000005,49.414,15.548
2014-02-18 07:05:00,0.134,1.86,5.83,40.132,3.716
2014-02-18 07:10:00,0.134,1.908,6.464,53.38,6.376
2014-02-18 07:15:00,0.066,1.794,5.816,45.306,3.466
2014-02-18 07:20:00,0.134,1.7380000000000002,6.08,41.902,3.142
2014-02-18 07:25:00,0.134,1.766,5.8279999999999985,48.428,3.42
2014-02-18 07:30:00,0.134,1.8,6.044,45.892,3.122
2014-02-18 07:35:00,0.066,1.76,5.8020000000000005,45.70399999999999,3.342
2014-02-18 07:40:00,0.132,1.942,6.4460000000000015,46.522,2.8
2014-02-18 07:45:00,0.132,1.8,6.068,41.302,3.208
2014-02-18 07:50:00,0.134,1.726,6.024,52.598,2.85
2014-02-18 07:55:00,0.2,1.8,6.908,45.37600000000001,3.17
2014-02-18 08:00:00,0.132,1.806,6.652,44.36600000000001,2.766
2014-02-18 08:05:00,0.068,1.826,6.0779999999999985,49.882,3.014
2014-02-18 08:10:00,0.134,1.902,6.252000000000002,47.338,2.54
2014-02-18 08:15:00,0.066,1.926,6.4620000000000015,43.4,4.134
2014-02-18 08:20:00,0.134,1.636,6.0379999999999985,47.558,2.392
2014-02-18 08:25:00,0.136,1.828,5.8279999999999985,40.634,2.8760000000000003
2014-02-18 08:30:00,0.066,1.7380000000000002,6.276,51.996,2.934
2014-02-18 08:35:00,0.136,1.8,5.834,45.24,2.734
2014-02-18 08:40:00,0.134,1.966,6.007999999999999,41.902,2.324
2014-02-18 08:45:00,0.134,1.8,6.074,50.0,2.672
2014-02-18 08:50:00,0.132,1.766,6.022,45.258,2.238
2014-02-18 08:55:00,0.134,1.796,6.07,44.29600000000001,2.64
2014-02-18 09:00:00,0.134,1.86,6.044,50.43,2.3680000000000003
2014-02-18 09:05:00,0.066,1.7719999999999998,5.63,39.788,2.56
2014-02-18 09:10:00,0.134,1.966,6.252000000000002,53.146,14.752
2014-02-18 09:15:00,0.134,1.8,5.82,45.916,4.5360000000000005
2014-02-18 09:20:00,0.134,1.7919999999999998,6.044,41.31399999999999,3.472
2014-02-18 09:25:00,0.066,1.832,6.46,52.23,3.276
2014-02-18 09:30:00,0.132,1.706,6.044,44.94,2.6180000000000003
2014-02-18 09:35:00,0.132,1.892,5.622000000000001,43.334,3.13
2014-02-18 09:40:00,0.132,1.968,6.056,49.09,4.484
2014-02-18 09:45:00,0.066,1.7380000000000002,5.816,45.39,4.1080000000000005
2014-02-18 09:50:00,0.132,1.758,6.062,43.756,14.654000000000002
2014-02-18 09:55:00,0.132,1.866,6.046,48.708,13.984000000000002
2014-02-18 10:00:00,0.132,1.832,5.85,42.394,11.2
2014-02-18 10:05:00,0.266,1.826,6.4579999999999975,53.146,14.372
2014-02-18 10:10:00,0.134,1.9,6.6679999999999975,46.854,19.978
2014-02-18 10:15:00,0.134,1.7719999999999998,5.81,44.154,8.656
2014-02-18 10:20:00,0.134,1.832,6.08,48.468,9.716
2014-02-18 10:25:00,0.066,1.7919999999999998,5.834,40.978,29.114
2014-02-18 10:30:00,0.134,1.802,5.8439999999999985,53.474,23.832
2014-02-18 10:35:00,0.134,1.7380000000000002,5.834,45.452,3.584
2014-02-18 10:40:00,0.066,2.026,5.834,43.098,3.04
2014-02-18 10:45:00,0.136,1.766,5.626,49.578,3.45
2014-02-18 10:50:00,0.132,1.806,6.024,40.516,3.04
2014-02-18 10:55:00,0.132,1.828,6.032,52.838,3.4760000000000004
2014-02-18 11:00:00,0.132,1.7719999999999998,6.266,47.718,3.034
2014-02-18 11:05:00,0.068,1.766,5.836,42.39,3.5
2014-02-18 11:10:00,0.134,2.0,5.836,51.554,3.024
2014-02-18 11:15:00,0.134,1.73,5.8279999999999985,47.724,4.788
2014-02-18 11:20:00,0.134,1.794,6.468,43.802,2.972
2014-02-18 11:25:00,0.134,1.672,5.62,49.43,3.444
2014-02-18 11:30:00,0.066,1.766,6.238,40.938,2.966
2014-02-18 11:35:00,0.132,1.726,6.06,53.17,3.318
2014-02-18 11:40:00,0.132,1.938,6.232,45.6,2.83
2014-02-18 11:45:00,0.066,1.732,6.064,43.428,3.36
2014-02-18 11:50:00,0.132,1.734,6.252000000000002,49.46,2.766
2014-02-18 11:55:00,0.132,1.696,6.25,44.29600000000001,3.294
2014-02-18 12:00:00,0.134,1.8,6.2079999999999975,45.774,2.834
2014-02-18 12:05:00,0.134,1.734,5.862,49.174,3.29
2014-02-18 12:10:00,0.066,1.99,6.682,48.61,2.988
2014-02-18 12:15:00,0.134,1.7719999999999998,6.244,45.244,3.234
2014-02-18 12:20:00,0.134,1.794,6.0120000000000005,46.456,4.084
2014-02-18 12:25:00,0.134,1.806,6.25,40.706,3.258
2014-02-18 12:30:00,0.134,1.8,6.024,52.212,2.794
2014-02-18 12:35:00,0.134,1.766,5.81,44.36600000000001,3.326
2014-02-18 12:40:00,0.066,1.966,6.297999999999999,43.45,2.75
2014-02-18 12:45:00,0.134,1.826,5.836,47.7,3.268
2014-02-18 12:50:00,0.132,1.706,5.836,40.784,2.794
2014-02-18 12:55:00,0.134,1.766,6.246,53.286,3.276
2014-02-18 13:00:00,0.132,1.8,6.642,46.558,2.79
2014-02-18 13:05:00,0.134,1.8,6.0379999999999985,44.118,3.29
2014-02-18 13:10:00,0.068,1.934,6.266,51.032,4.19
2014-02-18 13:15:00,0.132,1.86,5.816,41.456,3.29
2014-02-18 13:20:00,0.132,1.764,6.0539999999999985,51.996,2.8280000000000003
2014-02-18 13:25:00,0.066,1.704,5.824,46.738,3.49
2014-02-18 13:30:00,0.132,1.826,6.058,42.608,2.7880000000000003
2014-02-18 13:35:00,0.132,1.8,5.63,48.944,3.3
2014-02-18 13:40:00,0.134,1.966,6.02,46.786,2.782
2014-02-18 13:45:00,0.134,1.7619999999999998,6.044,44.93,3.294
2014-02-18 13:50:00,0.134,1.806,6.0420000000000025,47.816,2.79
2014-02-18 13:55:00,0.134,1.802,5.834,40.826,3.3
2014-02-18 14:00:00,0.132,1.794,6.46,53.992,2.862
2014-02-18 14:05:00,0.134,2.006,6.026,47.536,3.3160000000000003
2014-02-18 14:10:00,0.134,2.226,6.432,44.554,2.86
2014-02-18 14:15:00,0.134,1.96,5.856,49.82,4.56
2014-02-18 14:20:00,0.2,1.898,6.252000000000002,45.56399999999999,2.806
2014-02-18 14:25:00,0.066,1.966,6.0420000000000025,43.894,3.25
2014-02-18 14:30:00,0.132,1.836,6.228,49.31,2.852
2014-02-18 14:35:00,0.2,1.766,6.05,41.492,3.266
2014-02-18 14:40:00,0.134,1.966,6.297999999999999,51.924,2.772
2014-02-18 14:45:00,0.134,1.766,6.0360000000000005,46.886,3.256
2014-02-18 14:50:00,0.134,1.798,6.2639999999999985,42.536,2.762
2014-02-18 14:55:00,0.134,1.766,6.4579999999999975,50.32,3.306
2014-02-18 15:00:00,0.068,1.892,5.59,48.77,2.8480000000000003
2014-02-18 15:05:00,0.134,1.706,5.86,43.142,3.3160000000000003
2014-02-18 15:10:00,0.134,1.994,6.228,51.598,3.154
2014-02-18 15:15:00,0.134,1.8,5.834,46.558,5.587999999999999
2014-02-18 15:20:00,0.134,1.8,6.856,45.428,8.876
2014-02-18 15:25:00,0.132,1.7719999999999998,6.064,47.688,3.45
2014-02-18 15:30:00,0.066,1.9,6.024,40.958,2.708
2014-02-18 15:35:00,0.134,1.76,5.848,52.324,3.012
2014-02-18 15:40:00,0.132,1.972,6.0379999999999985,45.892,2.622
2014-02-18 15:45:00,0.134,1.734,6.07,43.304,2.992
2014-02-18 15:50:00,0.066,1.732,5.8420000000000005,47.738,2.5660000000000003
2014-02-18 15:55:00,0.198,1.794,6.0420000000000025,46.214,2.958
2014-02-18 16:00:00,0.066,1.734,6.0520000000000005,47.74,2.574
2014-02-18 16:05:00,0.132,1.734,5.8279999999999985,48.722,2.908
2014-02-18 16:10:00,0.134,1.968,6.044,43.78,2.5580000000000003
2014-02-18 16:15:00,0.066,1.7,5.834,52.348,2.958
2014-02-18 16:20:00,0.134,1.838,6.876,46.078,3.912
2014-02-18 16:25:00,0.134,1.828,5.62,41.848,2.942
2014-02-18 16:30:00,0.066,1.7,6.464,50.206,2.5660000000000003
2014-02-18 16:35:00,0.132,1.7,6.016,46.502,2.934
2014-02-18 16:40:00,0.134,1.97,6.3020000000000005,44.342,2.576
2014-02-18 16:45:00,0.134,1.76,6.4579999999999975,50.11,2.934
2014-02-18 16:50:00,0.134,1.798,5.626,40.634,2.576
2014-02-18 16:55:00,0.136,1.734,6.0360000000000005,52.112,2.942
2014-02-18 17:00:00,0.066,1.668,6.044,46.76,2.624
2014-02-18 17:05:00,0.134,1.766,6.25,42.982,2.938
2014-02-18 17:10:00,0.134,1.926,6.0420000000000025,51.596,2.596
2014-02-18 17:15:00,0.134,1.832,6.244,46.996,2.924
2014-02-18 17:20:00,0.134,1.666,6.676,44.718,2.526
2014-02-18 17:25:00,0.066,1.736,6.046,47.81,4.266
2014-02-18 17:30:00,0.134,1.794,5.84,40.868,2.536
2014-02-18 17:35:00,0.132,1.7380000000000002,6.0360000000000005,52.676,2.88
2014-02-18 17:40:00,0.134,1.966,6.46,47.348,2.492
2014-02-18 17:45:00,0.134,1.828,6.04,43.806,2.942
2014-02-18 17:50:00,0.134,1.666,6.252000000000002,49.226000000000006,2.5580000000000003
2014-02-18 17:55:00,0.132,1.806,6.222,41.83,2.904
2014-02-18 18:00:00,0.134,1.798,6.29,54.036,2.6060000000000003
2014-02-18 18:05:00,0.132,1.7919999999999998,6.254,46.524,2.86
2014-02-18 18:10:00,0.066,1.906,7.084,43.146,2.542
2014-02-18 18:15:00,0.202,1.8,6.0420000000000025,52.81,4.188
2014-02-18 18:20:00,0.134,1.766,6.2479999999999976,46.426,2.556
2014-02-18 18:25:00,0.134,1.86,6.0379999999999985,43.074,2.9760000000000004
2014-02-18 18:30:00,0.066,1.764,6.26,49.43600000000001,2.636
2014-02-18 18:35:00,0.136,1.7919999999999998,6.046,45.728,2.954
2014-02-18 18:40:00,0.134,1.97,6.228,44.284,2.6
2014-02-18 18:45:00,0.134,1.9,5.856,48.372,3.008
2014-02-18 18:50:00,0.132,1.766,6.0520000000000005,39.93,9.908
2014-02-18 18:55:00,0.132,1.866,5.834,52.846,70.77199999999998
2014-02-18 19:00:00,0.134,1.7719999999999998,6.46,47.794,50.81399999999999
2014-02-18 19:05:00,0.134,1.834,6.016,43.076,32.36
2014-02-18 19:10:00,0.2,1.926,7.54,50.728,4.206
2014-02-18 19:15:00,0.132,1.872,5.816,41.032,5.284
2014-02-18 19:20:00,0.066,1.824,6.09,52.602,4.45
2014-02-18 19:25:00,0.132,1.866,5.834,48.474,3.89
2014-02-18 19:30:00,0.134,1.764,6.0,41.44600000000001,5.2
2014-02-18 19:35:00,0.134,1.704,5.837999999999999,49.29600000000001,3.508
2014-02-18 19:40:00,0.132,2.0,6.058,45.648,3.194
2014-02-18 19:45:00,0.066,1.826,5.822,45.892,3.624
2014-02-18 19:50:00,0.202,1.7380000000000002,6.022,47.348,3.25
2014-02-18 19:55:00,0.134,1.766,6.064,40.56,3.692
2014-02-18 20:00:00,0.066,1.828,6.022,55.846,4.3
2014-02-18 20:05:00,0.134,1.7719999999999998,5.856,45.04600000000001,2.978
2014-02-18 20:10:00,0.134,1.958,6.436,45.37600000000001,2.648
2014-02-18 20:15:00,0.134,1.838,5.862,48.934,4.2639999999999985
2014-02-18 20:20:00,0.132,1.896,6.0520000000000005,46.854,2.6260000000000003
2014-02-18 20:25:00,0.134,1.866,6.876,45.986,2.984
2014-02-18 20:30:00,0.134,2.09,6.414,47.184,2.6260000000000003
2014-02-18 20:35:00,0.134,1.834,6.07,40.78,2.938
2014-02-18 20:40:00,0.066,2.14,6.016,50.834,2.53
2014-02-18 20:45:00,0.134,1.96,5.837999999999999,46.16,2.94
2014-02-18 20:50:00,0.134,1.974,6.07,43.058,2.5580000000000003
2014-02-18 20:55:00,0.134,1.866,5.808,49.43600000000001,2.95
2014-02-18 21:00:00,0.134,1.8,6.086,49.672,2.642
2014-02-18 21:05:00,0.134,1.826,5.816,44.788,2.942
2014-02-18 21:10:00,0.134,1.94,6.276,48.662,2.608
2014-02-18 21:15:00,0.134,1.734,6.044,40.274,2.854
2014-02-18 21:20:00,0.134,1.826,6.0539999999999985,53.146,3.788
2014-02-18 21:25:00,0.132,1.838,7.266,45.68,2.884
2014-02-18 21:30:00,0.132,1.8,6.2920000000000025,43.216,2.504
2014-02-18 21:35:00,0.134,1.826,6.03,49.484,2.94
2014-02-18 21:40:00,0.136,2.036,5.814,40.052,2.576
2014-02-18 21:45:00,0.134,1.704,5.862,52.746,2.95
2014-02-18 21:50:00,0.068,1.766,5.8279999999999985,44.606,2.55
2014-02-18 21:55:00,0.198,1.832,6.0379999999999985,42.676,2.934
2014-02-18 22:00:00,0.066,1.826,6.04,51.432,4.26
2014-02-18 22:05:00,0.134,1.866,5.834,46.31399999999999,2.942
2014-02-18 22:10:00,0.134,2.07,6.876,45.756,3.916
2014-02-18 22:15:00,0.134,1.7719999999999998,6.642,47.112,3.0
2014-02-18 22:20:00,0.134,1.862,6.0539999999999985,40.54,2.658
2014-02-18 22:25:00,0.068,1.7719999999999998,6.05,51.922,2.984
2014-02-18 22:30:00,0.134,1.766,6.044,45.362,2.584
2014-02-18 22:35:00,0.132,1.834,5.834,43.334,3.0
2014-02-18 22:40:00,0.068,1.966,6.228,48.122,2.6260000000000003
2014-02-18 22:45:00,0.136,1.8,5.837999999999999,41.288,2.966
2014-02-18 22:50:00,0.134,1.766,6.01,51.914,2.642
2014-02-18 22:55:00,0.134,1.8,6.69,46.76,2.9960000000000004
2014-02-18 23:00:00,0.132,1.828,6.0420000000000025,44.482,43.42
2014-02-18 23:05:00,0.132,1.798,6.877999999999999,49.664,57.066
2014-02-18 23:10:00,0.134,1.994,6.6679999999999975,48.362,55.432
2014-02-18 23:15:00,0.066,1.766,5.837999999999999,45.024,14.45
2014-02-18 23:20:00,0.134,1.806,6.22,46.972,5.202000000000001
2014-02-18 23:25:00,0.134,1.794,6.4579999999999975,40.502,5.36
2014-02-18 23:30:00,0.134,1.706,6.026,53.24800000000001,3.99
2014-02-18 23:35:00,0.068,1.734,5.8660000000000005,45.892,5.65
2014-02-18 23:40:00,0.134,1.966,6.256,44.042,3.65
2014-02-18 23:45:00,0.132,1.734,5.837999999999999,49.21,3.962
2014-02-18 23:50:00,0.066,1.734,6.0520000000000005,46.572,3.674
2014-02-18 23:55:00,0.138,1.796,5.978,44.858,4.018
2014-02-19 00:00:00,0.198,1.766,6.1560000000000015,48.15600000000001,4.73
2014-02-19 00:05:00,0.134,1.892,5.834,41.878,24.5
2014-02-19 00:10:00,0.132,1.904,6.228,53.092,65.648
2014-02-19 00:15:00,0.132,1.734,7.114,50.015,52.962
2014-02-19 00:20:00,0.134,1.83,6.644,54.6033,20.7
2014-02-19 00:25:00,0.134,1.7919999999999998,6.064,62.056,59.458
2014-02-19 00:30:00,0.134,1.732,6.252000000000002,42.08600000000001,55.826
2014-02-19 00:35:00,0.068,1.7380000000000002,6.0420000000000025,50.822,54.9
2014-02-19 00:40:00,0.134,1.966,6.252000000000002,44.53,5.59
2014-02-19 00:45:00,0.134,1.734,6.024,44.132,9.64
2014-02-19 00:50:00,0.066,1.794,6.29,47.184,2.932
2014-02-19 00:55:00,0.2,1.706,6.022,39.86,3.684
2014-02-19 01:00:00,0.132,1.834,6.888,54.058,3.366
2014-02-19 01:05:00,0.066,1.6980000000000002,5.232,45.508,9.038
2014-02-19 01:10:00,0.132,1.994,6.6679999999999975,43.874,6.584
2014-02-19 01:15:00,0.134,1.766,5.834,47.536,5.098
2014-02-19 01:20:00,0.134,1.86,6.68,39.394,3.482
2014-02-19 01:25:00,0.066,1.8,7.272,50.916,4.684
2014-02-19 01:30:00,0.134,1.7719999999999998,6.0779999999999985,44.32,3.576
2014-02-19 01:35:00,0.134,1.734,5.816,41.18,6.858
2014-02-19 01:40:00,0.066,1.996,6.3,49.22,2.9760000000000004
2014-02-19 01:45:00,0.134,1.76,5.82,43.572,2.938
2014-02-19 01:50:00,0.134,1.832,5.872000000000001,43.714,7.6720000000000015
2014-02-19 01:55:00,0.134,1.706,6.224,46.972,6.1160000000000005
2014-02-19 02:00:00,0.134,1.832,6.068,41.55,4.94
2014-02-19 02:05:00,0.068,1.794,5.862,52.422,6.034
2014-02-19 02:10:00,0.132,2.07,6.206,45.312,5.688
2014-02-19 02:15:00,0.134,1.766,6.902,43.76,4.368
2014-02-19 02:20:00,0.134,1.8,6.646,47.652,3.266
2014-02-19 02:25:00,0.132,1.7719999999999998,5.816,40.092,5.058
2014-02-19 02:30:00,0.066,1.766,6.062,50.51,3.5
2014-02-19 02:35:00,0.134,1.834,5.837999999999999,46.526,3.826
2014-02-19 02:40:00,0.132,1.934,6.0539999999999985,40.884,4.598
2014-02-19 02:45:00,0.066,1.86,5.84,51.378,2.942
2014-02-19 02:50:00,0.136,1.706,6.056,44.24800000000001,2.592
2014-02-19 02:55:00,0.132,1.798,6.25,42.934,3.034
2014-02-19 03:00:00,0.134,1.798,6.252000000000002,48.29600000000001,2.678
2014-02-19 03:05:00,0.066,1.8,6.0420000000000025,45.774,3.0380000000000003
2014-02-19 03:10:00,0.132,2.026,6.228,46.88,2.624
2014-02-19 03:15:00,0.132,1.906,6.046,46.65,3.05
2014-02-19 03:20:00,0.068,1.798,6.02,40.044,2.678
2014-02-19 03:25:00,0.134,2.4,6.068,50.54,5.846
2014-02-19 03:30:00,0.134,1.826,6.658,45.258,2.692
2014-02-19 03:35:00,1.444,1.832,7.296,43.09,12.204
2014-02-19 03:40:00,0.134,1.874,6.228,46.62,2.642
2014-02-19 03:45:00,0.066,1.834,5.856,42.934,3.138
2014-02-19 03:50:00,0.134,1.766,6.252000000000002,51.706,2.76
2014-02-19 03:55:00,0.132,1.86,5.834,44.20399999999999,3.4
2014-02-19 04:00:00,0.134,1.704,6.41,44.624,4.65
2014-02-19 04:05:00,0.134,1.766,5.848,48.944,3.2260000000000004
2014-02-19 04:10:00,0.132,1.93,6.228,42.09,2.71
2014-02-19 04:15:00,0.132,1.89,5.8660000000000005,50.822,3.11
2014-02-19 04:20:00,0.066,1.704,6.044,46.33,2.734
2014-02-19 04:25:00,0.134,1.8,6.034,41.58600000000001,4.434
2014-02-19 04:30:00,0.134,1.86,6.022,49.432,2.692
2014-02-19 04:35:00,0.066,1.706,5.862,45.342,3.0860000000000003
2014-02-19 04:40:00,0.2,1.964,6.254,42.794,2.7
2014-02-19 04:45:00,0.132,1.766,5.8420000000000005,48.194,3.1060000000000003
2014-02-19 04:50:00,0.132,1.858,5.816,44.808,2.65
2014-02-19 04:55:00,0.134,1.6980000000000002,6.07,43.968,3.028
2014-02-19 05:00:00,0.066,1.768,6.03,46.702,2.722
2014-02-19 05:05:00,0.132,1.7380000000000002,6.48,40.952,5.127999999999999
2014-02-19 05:10:00,0.134,2.028,5.402,52.184,3.28
2014-02-19 05:15:00,0.068,1.7,5.856,42.042,4.0539999999999985
2014-02-19 05:20:00,0.132,1.7380000000000002,6.044,40.586,10.356
2014-02-19 05:25:00,0.134,1.7919999999999998,6.252000000000002,46.55,71.154
2014-02-19 05:30:00,0.066,1.706,6.252000000000002,44.36600000000001,52.05
2014-02-19 05:35:00,0.132,1.826,5.83,42.91,31.184
2014-02-19 05:40:00,0.134,1.966,6.232,46.01600000000001,3.408
2014-02-19 05:45:00,0.132,1.764,6.0420000000000025,39.612,5.416
2014-02-19 05:50:00,0.132,1.736,6.024,49.648,3.462
2014-02-19 05:55:00,0.134,1.734,6.25,42.95,3.718
2014-02-19 06:00:00,0.132,1.766,6.04,42.136,5.0760000000000005
2014-02-19 06:05:00,0.066,1.766,6.25,48.92,3.3360000000000003
2014-02-19 06:10:00,0.202,1.966,6.0360000000000005,45.70399999999999,4.774
2014-02-19 06:15:00,0.066,1.734,6.24,42.816,3.742
2014-02-19 06:20:00,0.132,1.8,6.6679999999999975,45.422,4.76
2014-02-19 06:25:00,0.134,1.826,5.624,45.04600000000001,5.356
2014-02-19 06:30:00,0.134,1.7719999999999998,6.044,43.226000000000006,2.736
2014-02-19 06:35:00,0.134,1.794,5.836,44.178,3.156
2014-02-19 06:40:00,0.066,1.972,6.0420000000000025,39.954,2.69
2014-02-19 06:45:00,0.134,1.766,5.834,50.374,3.084
2014-02-19 06:50:00,0.134,1.824,6.0420000000000025,41.854,2.624
2014-02-19 06:55:00,0.132,1.7380000000000002,6.0420000000000025,41.614,3.034
2014-02-19 07:00:00,0.066,1.766,6.664,47.558,2.658
2014-02-19 07:05:00,0.132,1.8,5.837999999999999,44.312,5.504
2014-02-19 07:10:00,0.134,1.966,6.634,45.846,43.20399999999999
2014-02-19 07:15:00,0.132,1.832,5.222,44.084,66.858
2014-02-19 07:20:00,0.2,1.7919999999999998,6.05,39.672,51.542
2014-02-19 07:25:00,0.134,1.806,5.8279999999999985,49.414,16.36
2014-02-19 07:30:00,0.066,1.766,6.047999999999999,42.226000000000006,3.492
2014-02-19 07:35:00,0.134,1.8,5.83,41.878,4.766
2014-02-19 07:40:00,0.134,1.966,5.836,46.738,3.424
2014-02-19 07:45:00,0.132,1.834,6.018,44.154,3.684
2014-02-19 07:50:00,0.132,1.76,6.0779999999999985,44.038,5.042
2014-02-19 07:55:00,0.134,1.806,7.0820000000000025,44.208,3.358
2014-02-19 08:00:00,0.066,1.926,7.252000000000002,41.81800000000001,3.202
2014-02-19 08:05:00,0.134,1.704,5.42,50.372,3.626
2014-02-19 08:10:00,0.132,1.966,6.266,44.83600000000001,3.342
2014-02-19 08:15:00,0.066,1.832,5.816,41.408,5.084
2014-02-19 08:20:00,0.134,1.794,6.257999999999999,46.62,3.184
2014-02-19 08:25:00,0.066,1.83,5.8420000000000005,44.144,3.626
2014-02-19 08:30:00,0.134,1.7719999999999998,6.266,43.92,3.234
2014-02-19 08:35:00,0.132,1.8,6.0379999999999985,44.83600000000001,3.66
2014-02-19 08:40:00,0.134,1.966,6.244,39.812,3.25
2014-02-19 08:45:00,0.066,1.834,5.834,51.012,4.462
2014-02-19 08:50:00,0.134,1.766,6.044,43.262,2.546
2014-02-19 08:55:00,0.2,1.832,6.256,42.474,2.9160000000000004
2014-02-19 09:00:00,0.068,1.79,6.044,48.968,2.6
2014-02-19 09:05:00,0.134,2.006,6.4579999999999975,42.488,2.926
2014-02-19 09:10:00,0.134,1.958,6.0360000000000005,42.326,2.5340000000000003
2014-02-19 09:15:00,0.132,1.766,6.0420000000000025,45.846,2.966
2014-02-19 09:20:00,0.134,1.74,6.25,44.014,3.234
2014-02-19 09:25:00,0.136,1.766,5.834,43.758,4.298
2014-02-19 09:30:00,0.066,1.8,6.047999999999999,45.374,4.95
2014-02-19 09:35:00,0.134,1.764,5.62,39.34,3.076
2014-02-19 09:40:00,0.134,2.03,6.256,51.142,2.608
2014-02-19 09:45:00,0.066,1.764,5.626,41.01,3.008
2014-02-19 09:50:00,0.134,1.798,6.2360000000000015,39.882,8.094
2014-02-19 09:55:00,0.134,1.76,6.464,48.63800000000001,3.026
2014-02-19 10:00:00,0.132,1.8,5.634,45.306,2.642
2014-02-19 10:05:00,0.134,1.74,6.49,41.55,2.978
2014-02-19 10:10:00,0.068,2.02,6.026,47.06800000000001,3.876
2014-02-19 10:15:00,0.134,1.672,5.64,43.522,2.928
2014-02-19 10:20:00,0.068,1.794,6.0779999999999985,43.522,2.572
2014-02-19 10:25:00,0.134,1.7,5.83,45.37600000000001,2.95
2014-02-19 10:30:00,0.134,1.8,6.254,39.906,2.518
2014-02-19 10:35:00,0.066,1.706,6.032,50.012,2.934
2014-02-19 10:40:00,0.134,1.962,6.228,42.746,2.526
2014-02-19 10:45:00,0.134,1.7280000000000002,6.05,42.112,2.8760000000000003
2014-02-19 10:50:00,0.134,1.7719999999999998,6.0379999999999985,45.916,2.542
2014-02-19 10:55:00,0.134,1.7,6.2860000000000005,44.418,2.9
2014-02-19 11:00:00,0.134,1.892,6.044,45.174,2.576
2014-02-19 11:05:00,0.134,1.606,6.25,45.54,2.894
2014-02-19 11:10:00,0.066,1.934,6.0520000000000005,41.06399999999999,2.6
2014-02-19 11:15:00,0.132,1.732,5.816,49.154,2.966
2014-02-19 11:20:00,0.134,1.764,6.058,43.048,2.584
2014-02-19 11:25:00,0.134,1.734,6.0420000000000025,40.586,4.216
2014-02-19 11:30:00,0.066,1.794,7.254,47.112,2.584
2014-02-19 11:35:00,0.134,1.672,5.834,43.756,2.968
2014-02-19 11:40:00,0.134,1.928,6.252000000000002,42.676,2.55
2014-02-19 11:45:00,0.134,1.7719999999999998,6.032,45.798,2.924
2014-02-19 11:50:00,0.134,1.732,5.834,39.112,2.55
2014-02-19 11:55:00,0.134,1.766,6.244,49.164,2.9160000000000004
2014-02-19 12:00:00,0.132,1.79,6.648,44.788,2.594
2014-02-19 12:05:00,0.068,1.7719999999999998,6.07,41.572,2.93
2014-02-19 12:10:00,0.134,1.934,6.062,48.49800000000001,2.5660000000000003
2014-02-19 12:15:00,0.132,1.834,5.834,44.12600000000001,3.008
2014-02-19 12:20:00,0.066,1.76,6.252000000000002,42.09,3.928
2014-02-19 12:25:00,0.136,1.7719999999999998,5.82,46.052,3.0
2014-02-19 12:30:00,0.134,1.766,6.448,43.91,2.5660000000000003
2014-02-19 12:35:00,0.134,1.826,5.44,43.756,2.974
2014-02-19 12:40:00,0.066,1.938,6.016,44.86,2.5780000000000003
2014-02-19 12:45:00,0.134,1.7919999999999998,5.856,39.79,2.968
2014-02-19 12:50:00,0.134,1.804,6.024,49.86,2.582
2014-02-19 12:55:00,0.134,1.834,6.492000000000001,43.292,2.992
