timestamp,net_util_ec2_one,cpu_util_ec2_one,req_count_ec2_one,rds_util_ec2_one
2014-04-13 13:14:00,252607.0,95.126,44.0,16.38
2014-04-13 13:19:00,240767.0,93.36,9.0,17.668
2014-04-13 13:24:00,237554.0,91.708,127.0,15.668
2014-04-13 13:29:00,260285.0,94.542,10.0,16.668
2014-04-13 13:34:00,238979.0,93.11,49.0,15.656
2014-04-13 13:39:00,258649.0,93.916,34.0,16.65
2014-04-13 13:44:00,229923.0,93.792,9.0,16.332
2014-04-13 13:49:00,253306.0,94.82,9.0,16.666
2014-04-13 13:54:00,254196.0,95.654,75.0,15.998
2014-04-13 13:59:00,3250310.0,94.47,64.0,16.67
2014-04-13 14:04:00,245628.0,93.772,166.0,17.002
2014-04-13 14:09:00,3228560.0,95.458,51.0,16.317999999999998
2014-04-13 14:14:00,258316.0,94.416,9.0,16.332
2014-04-13 14:19:00,238328.0,94.298,13.0,16.334
2014-04-13 14:24:00,253330.0,91.842,173.0,17.0
2014-04-13 14:29:00,238631.0,94.798,212.0,15.668
2014-04-13 14:34:00,250253.0,96.28,84.0,17.334
2014-04-13 14:39:00,240730.0,95.042,20.0,16.668
2014-04-13 14:44:00,257320.0,95.25,37.0,16.666
2014-04-13 14:49:00,243771.0,96.376,210.0,16.002
2014-04-13 14:54:00,275431.0,95.208,68.0,17.0
2014-04-13 14:59:00,3241840.0,93.478,136.0,15.684
2014-04-13 15:04:00,252521.0,94.586,196.0,17.0
2014-04-13 15:09:00,3247290.0,93.622,12.0,16.018
2014-04-13 15:14:00,230172.0,93.834,24.0,16.666
2014-04-13 15:19:00,257449.0,94.834,69.0,16.0
2014-04-13 15:24:00,247812.0,93.652,21.0,17.046
2014-04-13 15:29:00,259260.0,93.762,10.0,15.958
2014-04-13 15:34:00,241602.0,92.762,16.0,16.31
2014-04-13 15:39:00,250854.0,94.584,131.0,17.0
2014-04-13 15:44:00,241955.0,92.792,12.0,17.0
2014-04-13 15:49:00,261971.0,94.084,11.0,16.0
2014-04-13 15:54:00,256386.0,92.766,21.0,17.384
2014-04-13 15:59:00,3231220.0,94.916,179.0,16.288
2014-04-13 16:04:00,273132.0,93.8,37.0,16.666
2014-04-13 16:09:00,3242380.0,93.124,8.0,16.334
2014-04-13 16:14:00,257765.0,93.208,26.0,17.0
2014-04-13 16:19:00,253928.0,94.624,50.0,16.002
2014-04-13 16:24:00,271604.0,97.166,64.0,17.0
2014-04-13 16:29:00,246087.0,96.208,12.0,16.334
2014-04-13 16:34:00,268441.0,93.562,121.0,17.668
2014-04-13 16:39:00,245622.0,93.34,39.0,16.724
2014-04-13 16:44:00,262116.0,94.192,133.0,15.954
2014-04-13 16:49:00,230303.0,95.042,200.0,17.0
2014-04-13 16:54:00,245845.0,93.834,133.0,16.666
2014-04-13 16:59:00,3252220.0,95.374,151.0,15.666
2014-04-13 17:04:00,242016.0,95.872,29.0,17.332
2014-04-13 17:09:00,3261850.0,97.166,203.0,16.668
2014-04-13 17:14:00,255013.0,93.822,99.0,16.7
2014-04-13 17:19:00,252346.0,94.992,18.0,17.332
2014-04-13 17:24:00,248963.0,93.542,66.0,16.0
2014-04-13 17:29:00,260418.0,96.48,40.0,17.334
2014-04-13 17:34:00,243351.0,94.542,82.0,17.044
2014-04-13 17:39:00,271355.0,94.462,9.0,16.724
2014-04-13 17:44:00,251294.0,94.828,66.0,16.29
2014-04-13 17:49:00,226718.0,94.958,11.0,17.0
2014-04-13 17:54:00,268437.0,95.834,87.0,16.052
2014-04-13 17:59:00,3233020.0,96.626,57.0,17.0
2014-04-13 18:04:00,256032.0,95.334,12.0,17.0
2014-04-13 18:09:00,3255440.0,94.584,60.0,16.317999999999998
2014-04-13 18:14:00,260018.0,92.63,63.0,16.998
2014-04-13 18:19:00,239642.0,97.558,124.0,16.998
2014-04-13 18:24:00,262088.0,96.294,103.0,17.002
2014-04-13 18:29:00,251806.0,94.916,72.0,16.0
2014-04-13 18:34:00,248498.0,94.458,188.0,16.378
2014-04-13 18:39:00,255248.0,93.936,113.0,16.622
2014-04-13 18:44:00,248198.0,95.126,85.0,15.634
2014-04-13 18:49:00,250553.0,95.5,57.0,16.684
2014-04-13 18:54:00,245044.0,94.692,70.0,16.0
2014-04-13 18:59:00,3257440.0,95.086,9.0,15.984000000000002
2014-04-13 19:04:00,252943.0,94.542,17.0,17.038
2014-04-13 19:09:00,3245980.0,95.626,94.0,16.332
2014-04-13 19:14:00,233187.0,94.084,10.0,15.668
2014-04-13 19:19:00,255574.0,97.584,41.0,17.002
2014-04-13 19:24:00,256643.0,94.308,47.0,15.668
2014-04-13 19:29:00,247717.0,93.92,175.0,16.334
2014-04-13 19:34:00,244907.0,94.134,77.0,16.332
2014-04-13 19:39:00,247128.0,93.672,11.0,16.334
2014-04-13 19:44:00,247600.0,95.278,77.0,16.977999999999998
2014-04-13 19:49:00,248156.0,95.102,23.0,16.666
2014-04-13 19:54:00,265150.0,93.916,8.0,16.0
2014-04-13 19:59:00,3233210.0,94.606,14.0,16.055999999999994
2014-04-13 20:04:00,265336.0,94.168,76.0,16.29
2014-04-13 20:09:00,3230190.0,95.75,104.0,16.666
2014-04-13 20:14:00,252375.0,94.678,100.0,15.334
2014-04-13 20:19:00,243211.0,95.166,98.0,16.68
2014-04-13 20:24:00,251390.0,95.18,15.0,16.336
2014-04-13 20:29:00,245563.0,94.376,64.0,17.352
2014-04-13 20:34:00,228244.0,92.958,90.0,16.666
2014-04-13 20:39:00,254345.0,95.084,54.0,16.334
2014-04-13 20:44:00,240311.0,95.126,73.0,15.99
2014-04-13 20:49:00,259417.0,93.96,116.0,16.334
2014-04-13 20:54:00,249510.0,93.584,57.0,15.998
2014-04-13 20:59:00,3237050.0,94.156,14.0,16.674
2014-04-13 21:09:00,3254990.0,93.99,146.0,16.285999999999998
2014-04-13 21:14:00,243685.0,93.274,73.0,16.674
2014-04-13 21:19:00,232350.0,94.162,56.0,16.0
2014-04-13 21:24:00,254957.0,94.0,35.0,16.334
2014-04-13 21:29:00,247025.0,95.0,57.0,16.666
2014-04-13 21:34:00,254224.0,96.584,4.0,17.0
2014-04-13 21:39:00,258667.0,92.75,69.0,16.706
2014-04-13 21:44:00,249934.0,94.458,107.0,16.302
2014-04-13 21:49:00,252552.0,97.29,114.0,16.0
2014-04-13 21:54:00,257755.0,93.75,78.0,16.666
2014-04-13 21:59:00,3234060.0,94.666,38.0,16.332
2014-04-13 22:04:00,243386.0,95.082,16.0,16.668
2014-04-13 22:09:00,3238850.0,93.714,16.0,17.002
2014-04-13 22:14:00,254191.0,93.894,126.0,16.064
2014-04-13 22:19:00,245248.0,93.966,6.0,16.95
2014-04-13 22:24:00,248947.0,96.238,51.0,15.666
2014-04-13 22:29:00,246963.0,94.006,4.0,16.666
2014-04-13 22:34:00,234151.0,94.996,102.0,16.355999999999998
2014-04-13 22:39:00,255304.0,96.0,9.0,17.328
2014-04-13 22:44:00,244506.0,93.416,8.0,16.68
2014-04-13 22:49:00,255814.0,94.19,21.0,16.666
2014-04-13 22:54:00,240847.0,97.694,60.0,16.998
2014-04-13 22:59:00,3320290.0,95.834,120.0,16.666
2014-04-13 23:04:00,255712.0,92.502,220.0,16.006
2014-04-13 23:09:00,3259450.0,94.862,56.0,16.715999999999998
2014-04-13 23:14:00,246759.0,95.628,13.0,15.63
2014-04-13 23:19:00,235111.0,95.15,31.0,16.666
2014-04-13 23:24:00,271629.0,93.75,66.0,18.334
2014-04-13 23:29:00,241744.0,94.166,62.0,16.666
2014-04-13 23:34:00,253261.0,94.374,66.0,16.666
2014-04-13 23:39:00,253960.0,96.508,5.0,16.046
2014-04-13 23:44:00,250184.0,94.924,3.0,16.285999999999998
2014-04-13 23:49:00,235084.0,95.584,18.0,16.332
2014-04-13 23:54:00,271726.0,93.054,4.0,16.0
2014-04-13 23:59:00,3237680.0,93.666,7.0,17.0
2014-04-14 00:04:00,252362.0,93.126,7.0,16.0
2014-04-14 00:09:00,3243310.0,92.958,7.0,16.436
2014-04-14 00:14:00,247380.0,91.542,5.0,15.668
2014-04-14 00:19:00,253436.0,92.004,89.0,17.0
2014-04-14 00:24:00,249854.0,95.166,17.0,16.334
2014-04-14 00:29:00,258505.0,93.666,82.0,17.0
2014-04-14 00:34:00,234949.0,92.804,84.0,16.336
2014-04-14 00:39:00,253681.0,93.75,64.0,16.666
2014-04-14 00:44:00,241614.0,94.596,63.0,16.332
2014-04-14 00:49:00,251072.0,95.208,48.0,16.332
2014-04-14 00:54:00,249267.0,93.916,34.0,16.355999999999998
2014-04-14 00:59:00,3249270.0,93.334,41.0,17.0
2014-04-14 01:04:00,262681.0,93.708,7.0,16.002
2014-04-14 01:09:00,3242960.0,93.292,155.0,17.01
2014-04-14 01:14:00,253501.0,93.162,66.0,15.38
2014-04-14 01:19:00,241007.0,96.004,14.0,16.282
2014-04-14 01:24:00,254218.0,95.858,8.0,17.334
2014-04-14 01:29:00,241488.0,93.708,57.0,17.0
2014-04-14 01:34:00,260913.0,94.928,105.0,16.002
2014-04-14 01:39:00,245215.0,95.566,31.0,16.666
2014-04-14 01:44:00,251380.0,95.374,12.0,17.016
2014-04-14 01:49:00,240336.0,96.396,11.0,17.0
2014-04-14 01:54:00,251681.0,97.084,59.0,16.334
2014-04-14 01:59:00,3237150.0,95.042,59.0,16.372
2014-04-14 02:04:00,274330.0,94.584,16.0,16.332
2014-04-14 02:09:00,3222630.0,97.374,7.0,16.666
2014-04-14 02:14:00,243638.0,96.124,141.0,16.334
2014-04-14 02:19:00,255884.0,93.708,65.0,16.998
2014-04-14 02:24:00,243239.0,94.5,12.0,17.0
2014-04-14 02:29:00,258277.0,95.32,6.0,16.334
2014-04-14 02:34:00,240959.0,94.292,85.0,16.97
2014-04-14 02:39:00,266413.0,94.758,7.0,16.666
2014-04-14 02:44:00,226564.0,93.708,88.0,16.336
2014-04-14 02:49:00,257943.0,94.5,9.0,17.0
2014-04-14 02:54:00,241036.0,94.792,16.0,16.334
2014-04-14 02:59:00,3228220.0,92.542,6.0,15.664
2014-04-14 03:04:00,270504.0,93.97,29.0,16.668
2014-04-14 03:09:00,3236080.0,96.626,100.0,16.334
2014-04-14 03:14:00,249686.0,96.792,32.0,16.0
2014-04-14 03:19:00,233765.0,92.274,59.0,16.044
2014-04-14 03:24:00,246757.0,93.666,6.0,17.294
2014-04-14 03:29:00,3228160.0,96.834,18.0,16.0
2014-04-14 03:34:00,248919.0,94.828,52.0,17.0
2014-04-14 03:39:00,235369.0,96.914,161.0,16.334
2014-04-14 03:44:00,257814.0,92.916,105.0,17.332
2014-04-14 03:49:00,238726.0,93.292,12.0,15.72
2014-04-14 03:54:00,263029.0,95.768,57.0,16.666
2014-04-14 03:59:00,3236520.0,95.646,53.0,15.668
2014-04-14 04:04:00,248720.0,94.148,66.0,16.336
2014-04-14 04:09:00,3257700.0,93.648,42.0,16.334
2014-04-14 04:14:00,233011.0,96.098,6.0,16.33
2014-04-14 04:19:00,251556.0,94.792,7.0,16.334
2014-04-14 04:24:00,238617.0,93.916,26.0,16.317999999999998
2014-04-14 04:29:00,261755.0,93.292,6.0,16.372
2014-04-14 04:34:00,225593.0,94.334,12.0,16.666
2014-04-14 04:39:00,255809.0,95.282,18.0,16.666
2014-04-14 04:44:00,244315.0,94.874,25.0,16.668
2014-04-14 04:49:00,230856.0,95.834,158.0,15.334
2014-04-14 04:54:00,259247.0,94.792,7.0,17.0
2014-04-14 04:59:00,3245960.0,95.626,47.0,16.042
2014-04-14 05:04:00,261744.0,96.666,168.0,16.652
2014-04-14 05:09:00,3237500.0,96.0,54.0,16.002
2014-04-14 05:14:00,248712.0,95.708,57.0,16.002
2014-04-14 05:19:00,250321.0,94.468,79.0,16.334
2014-04-14 05:24:00,255288.0,94.208,182.0,16.664
2014-04-14 05:29:00,246289.0,94.292,50.0,16.334
2014-04-14 05:34:00,254512.0,97.77,120.0,16.334
2014-04-14 05:39:00,247413.0,97.248,22.0,16.336
2014-04-14 05:44:00,241317.0,96.872,85.0,16.666
2014-04-14 05:49:00,262489.0,92.908,90.0,15.968
2014-04-14 05:54:00,237921.0,94.386,12.0,16.99
2014-04-14 05:59:00,3246580.0,95.822,33.0,16.332
2014-04-14 06:04:00,256207.0,93.708,32.0,15.668
2014-04-14 06:09:00,3235850.0,93.732,21.0,16.332
2014-04-14 06:14:00,244128.0,93.978,9.0,16.378
2014-04-14 06:19:00,258393.0,95.376,113.0,16.95
2014-04-14 06:24:00,244173.0,93.128,17.0,16.652
2014-04-14 06:29:00,259180.0,94.166,5.0,16.666
2014-04-14 06:34:00,239867.0,97.248,12.0,16.336
2014-04-14 06:39:00,257970.0,94.626,7.0,16.666
2014-04-14 06:44:00,248844.0,97.26,11.0,16.715999999999998
2014-04-14 06:49:00,229546.0,95.376,8.0,16.288
2014-04-14 06:54:00,251849.0,94.542,8.0,16.666
2014-04-14 06:59:00,3238740.0,97.874,5.0,16.666
2014-04-14 07:04:00,264761.0,93.456,61.0,16.334
2014-04-14 07:09:00,3224250.0,94.5,6.0,17.3
2014-04-14 07:14:00,262425.0,96.708,10.0,16.336
2014-04-14 07:19:00,243641.0,94.304,40.0,16.666
2014-04-14 07:24:00,253186.0,93.932,123.0,16.666
2014-04-14 07:29:00,245125.0,93.168,3.0,16.044
2014-04-14 07:34:00,244341.0,96.424,5.0,16.284000000000002
2014-04-14 07:39:00,254256.0,95.6,88.0,16.666
2014-04-14 07:44:00,244250.0,95.084,74.0,16.332
2014-04-14 07:49:00,257829.0,96.136,84.0,17.0
2014-04-14 07:54:00,249961.0,95.416,61.0,16.342
2014-04-14 07:59:00,3255920.0,93.424,47.0,16.332
2014-04-14 08:04:00,256583.0,94.636,137.0,16.334
2014-04-14 08:09:00,3243410.0,95.084,58.0,19.0
2014-04-14 08:14:00,242797.0,94.958,4.0,15.668
2014-04-14 08:19:00,266761.0,94.292,79.0,17.0
2014-04-14 08:24:00,240054.0,94.708,41.0,16.052
2014-04-14 08:29:00,247797.0,96.468,80.0,16.316
2014-04-14 08:34:00,243652.0,95.958,93.0,16.334
2014-04-14 08:39:00,246122.0,94.416,7.0,16.666
2014-04-14 08:44:00,261319.0,93.25,2.0,16.666
2014-04-14 08:49:00,246188.0,94.416,9.0,16.666
2014-04-14 08:54:00,273897.0,94.626,1.0,16.656
2014-04-14 08:59:00,3226560.0,94.85,38.0,16.666
2014-04-14 09:04:00,267619.0,92.294,34.0,16.0
2014-04-14 09:09:00,3222390.0,95.5,20.0,16.666
2014-04-14 09:14:00,267290.0,94.042,6.0,16.668
2014-04-14 09:19:00,246346.0,93.508,62.0,16.666
2014-04-14 09:24:00,258775.0,92.77,5.0,16.334
2014-04-14 09:29:00,247139.0,92.63,5.0,16.332
2014-04-14 09:34:00,239030.0,94.862,7.0,16.664
2014-04-14 09:39:00,264852.0,93.666,22.0,17.334
2014-04-14 09:44:00,245109.0,94.534,9.0,16.002
2014-04-14 09:49:00,247650.0,94.25,8.0,16.666
2014-04-14 09:54:00,255217.0,96.124,60.0,17.04
2014-04-14 09:59:00,3256740.0,93.334,84.0,16.288
2014-04-14 10:04:00,252297.0,96.53,9.0,16.682000000000002
2014-04-14 10:09:00,3255140.0,91.958,12.0,16.334
2014-04-14 10:14:00,245207.0,93.708,61.0,16.648
2014-04-14 10:19:00,261411.0,95.958,77.0,16.002
2014-04-14 10:24:00,248442.0,94.5,34.0,17.35
2014-04-14 10:29:00,234227.0,95.708,43.0,16.0
2014-04-14 10:34:00,262916.0,93.166,34.0,16.666
2014-04-14 10:39:00,243965.0,91.458,119.0,18.332
2014-04-14 10:44:00,269786.0,96.328,41.0,16.336
2014-04-14 10:49:00,243424.0,94.184,5.0,16.0
2014-04-14 10:54:00,254331.0,96.182,6.0,16.998
2014-04-14 10:59:00,3225920.0,91.9,21.0,16.0
2014-04-14 11:04:00,274760.0,92.542,169.0,16.334
2014-04-14 11:09:00,3235040.0,94.22,29.0,16.998
2014-04-14 11:14:00,226882.0,94.416,64.0,16.336
2014-04-14 11:19:00,274551.0,98.212,93.0,16.668
2014-04-14 11:24:00,243678.0,94.546,7.0,16.666
2014-04-14 11:29:00,268744.0,93.334,11.0,16.666
2014-04-14 11:34:00,243537.0,93.88,62.0,17.0
2014-04-14 11:39:00,272854.0,92.868,54.0,16.622
2014-04-14 11:44:00,250481.0,95.306,4.0,16.714000000000002
2014-04-14 11:49:00,263026.0,93.876,5.0,16.332
2014-04-14 11:54:00,247761.0,94.712,2.0,16.358
2014-04-14 11:59:00,3241160.0,93.876,21.0,15.964
2014-04-14 12:04:00,247622.0,95.876,56.0,16.64
2014-04-14 12:09:00,3244430.0,96.708,17.0,16.002
2014-04-14 12:14:00,255419.0,95.334,18.0,17.0
2014-04-14 12:19:00,248049.0,93.576,192.0,16.332
2014-04-14 12:24:00,271746.0,94.292,68.0,16.336
2014-04-14 12:29:00,246256.0,94.25,9.0,16.324
2014-04-14 12:34:00,263923.0,93.26,59.0,16.692
2014-04-14 12:39:00,244058.0,94.072,32.0,16.372
2014-04-14 12:44:00,263818.0,94.0,79.0,16.928
2014-04-14 12:49:00,245562.0,94.334,76.0,15.666
2014-04-14 12:54:00,273713.0,94.662,191.0,17.0
2014-04-14 12:59:00,3223440.0,96.966,49.0,16.002
2014-04-14 13:04:00,257115.0,93.626,57.0,16.658
2014-04-14 13:09:00,3257980.0,93.874,104.0,16.668
2014-04-14 13:14:00,248855.0,95.5,8.0,17.0
2014-04-14 13:19:00,261345.0,94.874,177.0,16.334
2014-04-14 13:24:00,272407.0,95.416,164.0,16.668
2014-04-14 13:29:00,261660.0,93.75,66.0,15.668
2014-04-14 13:34:00,248905.0,93.126,36.0,16.998
2014-04-14 13:39:00,279150.0,94.0,71.0,16.352
2014-04-14 13:44:00,259640.0,91.708,35.0,16.284000000000002
2014-04-14 13:49:00,263080.0,92.468,100.0,16.334
2014-04-14 13:54:00,258559.0,96.376,80.0,17.062
2014-04-14 13:59:00,3250500.0,93.12,33.0,15.964
2014-04-14 14:04:00,247463.0,90.606,196.0,15.962
2014-04-14 14:09:00,3240320.0,94.958,203.0,17.33
2014-04-14 14:14:00,255462.0,94.916,188.0,16.002
2014-04-14 14:19:00,247251.0,98.208,164.0,16.334
2014-04-14 14:24:00,266930.0,94.504,150.0,16.336
2014-04-14 14:29:00,250313.0,93.126,86.0,16.33
2014-04-14 14:34:00,264478.0,95.542,89.0,17.332
2014-04-14 14:39:00,256915.0,94.166,53.0,16.052
2014-04-14 14:44:00,259946.0,94.25,88.0,16.336
2014-04-14 14:49:00,246235.0,95.292,125.0,16.334
2014-04-14 14:54:00,267462.0,96.916,70.0,16.674
2014-04-14 14:59:00,3255620.0,93.5,123.0,16.0
2014-04-14 15:04:00,246734.0,96.25,63.0,16.668
2014-04-14 15:09:00,3257930.0,96.0,43.0,16.372
2014-04-14 15:14:00,243800.0,94.384,167.0,16.332
2014-04-14 15:19:00,259471.0,96.084,93.0,16.332
2014-04-14 15:24:00,238407.0,94.384,72.0,16.336
2014-04-14 15:29:00,257799.0,95.042,46.0,16.668
2014-04-14 15:34:00,245794.0,95.436,65.0,16.66
2014-04-14 15:39:00,276265.0,96.25,28.0,16.666
2014-04-14 15:44:00,237681.0,96.416,135.0,17.334
2014-04-14 15:49:00,256126.0,96.876,221.0,15.668
2014-04-14 15:54:00,242674.0,94.0,102.0,17.014
2014-04-14 15:59:00,3230490.0,93.47,122.0,16.334
2014-04-14 16:04:00,263568.0,95.224,13.0,16.336
2014-04-14 16:09:00,3257080.0,94.084,20.0,16.668
2014-04-14 16:14:00,268001.0,93.792,21.0,16.668
2014-04-14 16:19:00,243584.0,95.5,10.0,16.368
2014-04-14 16:24:00,271558.0,93.792,92.0,17.69
2014-04-14 16:29:00,282275.0,92.474,75.0,16.028
2014-04-14 16:34:00,261742.0,93.834,11.0,16.285999999999998
2014-04-14 16:39:00,255371.0,92.372,10.0,16.336
2014-04-14 16:44:00,252028.0,94.958,43.0,16.656
2014-04-14 16:49:00,253957.0,94.542,135.0,15.998
2014-04-14 16:54:00,254325.0,93.208,10.0,16.666
2014-04-14 16:59:00,3260040.0,94.482,17.0,16.332
2014-04-14 17:04:00,264973.0,93.192,58.0,17.334
2014-04-14 17:09:00,3262910.0,93.642,122.0,17.044
2014-04-14 17:14:00,258360.0,92.964,250.0,15.616
2014-04-14 17:19:00,274360.0,94.814,128.0,16.666
2014-04-14 17:24:00,264174.0,95.178,219.0,16.334
2014-04-14 17:29:00,269493.0,94.5,114.0,16.7
2014-04-14 17:34:00,273387.0,95.582,130.0,16.334
2014-04-14 17:39:00,303109.0,96.204,64.0,16.666
2014-04-14 17:44:00,262509.0,95.834,76.0,16.332
2014-04-14 17:49:00,249190.0,93.208,9.0,16.332
2014-04-14 17:54:00,284020.0,93.002,12.0,16.317999999999998
2014-04-14 17:59:00,3239670.0,92.958,39.0,16.666
2014-04-14 18:04:00,285151.0,96.272,49.0,15.68
2014-04-14 18:09:00,3239010.0,95.404,44.0,17.0
2014-04-14 18:14:00,257909.0,93.792,91.0,16.296
2014-04-14 18:19:00,245175.0,95.042,116.0,16.666
2014-04-14 18:24:00,268181.0,96.334,32.0,16.0
2014-04-14 18:29:00,253455.0,97.874,253.0,17.006
2014-04-14 18:34:00,244791.0,95.75,10.0,16.034000000000002
2014-04-14 18:39:00,270364.0,93.522,163.0,16.662
2014-04-14 18:44:00,253782.0,93.198,152.0,16.0
2014-04-14 18:49:00,260633.0,95.208,39.0,16.666
2014-04-14 18:54:00,264177.0,92.5,139.0,16.668
2014-04-14 18:59:00,3257290.0,93.248,47.0,16.328
2014-04-14 19:04:00,251639.0,93.584,10.0,16.332
2014-04-14 19:09:00,3268590.0,94.364,13.0,16.962
2014-04-14 19:14:00,243895.0,93.362,54.0,15.668
2014-04-14 19:19:00,247579.0,94.216,102.0,17.0
2014-04-14 19:24:00,247561.0,93.96,56.0,16.666
2014-04-14 19:29:00,245308.0,94.57,64.0,17.334
2014-04-14 19:34:00,267430.0,93.446,47.0,15.668
2014-04-14 19:39:00,300265.0,93.27,239.0,17.332
2014-04-14 19:44:00,237502.0,93.232,120.0,16.332
2014-04-14 19:49:00,248129.0,95.5,157.0,16.332
2014-04-14 19:54:00,268456.0,94.374,86.0,17.332
2014-04-14 19:59:00,3234590.0,93.116,23.0,15.674
2014-04-14 20:04:00,263633.0,93.402,42.0,16.668
2014-04-14 20:09:00,3254340.0,92.44,18.0,16.666
2014-04-14 20:14:00,259956.0,93.752,197.0,16.342
2014-04-14 20:19:00,241698.0,91.792,78.0,16.99
2014-04-14 20:24:00,248046.0,95.0,74.0,16.666
2014-04-14 20:29:00,248998.0,94.166,100.0,17.0
2014-04-14 20:34:00,238273.0,94.208,65.0,16.336
2014-04-14 20:39:00,274783.0,92.75,182.0,16.656
2014-04-14 20:44:00,240688.0,94.5,72.0,16.018
2014-04-14 20:49:00,255276.0,92.864,154.0,16.332
2014-04-14 20:54:00,257031.0,95.916,303.0,16.334
2014-04-14 20:59:00,3255360.0,90.276,56.0,16.334
2014-04-14 21:04:00,249859.0,93.22,77.0,15.668
2014-04-14 21:09:00,3249660.0,97.042,229.0,16.334
2014-04-14 21:14:00,248563.0,95.4,202.0,16.704
2014-04-14 21:19:00,234449.0,92.542,72.0,16.0
2014-04-14 21:24:00,250409.0,93.122,6.0,16.65
2014-04-14 21:29:00,222676.0,94.592,62.0,16.65
2014-04-14 21:34:00,228328.0,93.882,69.0,17.0
2014-04-14 21:39:00,234785.0,94.0,8.0,16.668
2014-04-14 21:44:00,237276.0,93.084,12.0,17.332
2014-04-14 21:49:00,222864.0,95.292,6.0,15.666
2014-04-14 21:54:00,261360.0,98.466,89.0,17.0
2014-04-14 21:59:00,3216950.0,94.996,36.0,15.334
2014-04-14 22:04:00,254451.0,95.632,86.0,16.002
2014-04-14 22:09:00,3221190.0,96.782,253.0,16.002
2014-04-14 22:14:00,218554.0,95.578,54.0,16.32
2014-04-14 22:19:00,241390.0,92.87,15.0,16.334
2014-04-14 22:24:00,239855.0,96.208,7.0,17.0
2014-04-14 22:29:00,225635.0,91.792,12.0,16.666
2014-04-14 22:34:00,242242.0,95.166,52.0,16.686
2014-04-14 22:39:00,238559.0,95.584,4.0,16.0
2014-04-14 22:44:00,227698.0,94.874,42.0,16.0
2014-04-14 22:49:00,241768.0,95.876,63.0,16.0
2014-04-14 22:54:00,236803.0,96.334,176.0,16.322
2014-04-14 22:59:00,3227870.0,92.916,38.0,16.664
2014-04-14 23:04:00,231687.0,95.542,43.0,16.336
2014-04-14 23:09:00,3218590.0,94.416,30.0,16.0
2014-04-14 23:14:00,235358.0,92.834,26.0,16.666
2014-04-14 23:19:00,230174.0,93.958,4.0,16.0
2014-04-14 23:24:00,245502.0,93.266,47.0,16.65
2014-04-14 23:29:00,228695.0,95.25,19.0,16.002
2014-04-14 23:34:00,246371.0,95.142,33.0,16.334
2014-04-14 23:39:00,220510.0,94.306,167.0,16.332
2014-04-14 23:44:00,247599.0,95.792,99.0,17.0
2014-04-14 23:49:00,216184.0,94.916,77.0,16.332
2014-04-14 23:54:00,264045.0,93.198,136.0,16.668
2014-04-14 23:59:00,3220950.0,94.376,5.0,16.708
2014-04-15 00:04:00,235197.0,95.46,3.0,16.666
2014-04-15 00:09:00,3251430.0,95.956,26.0,16.03
2014-04-15 00:14:00,233712.0,95.682,155.0,15.952
2014-04-15 00:19:00,239937.0,93.218,109.0,16.666
2014-04-15 00:24:00,234934.0,94.584,142.0,17.0
2014-04-15 00:29:00,250453.0,96.584,10.0,16.64
2014-04-15 00:34:00,223365.0,96.458,4.0,16.65
2014-04-15 00:39:00,251789.0,93.792,55.0,17.384
2014-04-15 00:44:00,224792.0,93.084,57.0,16.002
2014-04-15 00:49:00,244355.0,93.792,14.0,16.334
2014-04-15 00:54:00,231851.0,94.75,84.0,16.332
2014-04-15 00:59:00,3236930.0,91.942,8.0,16.002
2014-04-15 01:04:00,249971.0,94.334,44.0,16.305999999999994
2014-04-15 01:09:00,3210910.0,92.92,190.0,16.715999999999998
2014-04-15 01:14:00,244898.0,93.958,78.0,15.956
2014-04-15 01:19:00,214081.0,91.478,28.0,17.668
2014-04-15 01:24:00,247575.0,94.708,8.0,17.334
2014-04-15 01:29:00,225824.0,93.628,35.0,16.666
2014-04-15 01:34:00,236859.0,91.75,23.0,15.668
2014-04-15 01:39:00,239795.0,93.834,139.0,16.666
2014-04-15 01:44:00,235576.0,94.394,32.0,16.668
2014-04-15 01:49:00,232808.0,92.834,107.0,15.998
2014-04-15 01:54:00,253999.0,95.852,94.0,16.666
2014-04-15 01:59:00,3214860.0,94.406,144.0,16.332
2014-04-15 02:04:00,240742.0,93.584,22.0,16.334
2014-04-15 02:09:00,3226340.0,92.25,3.0,17.317999999999998
2014-04-15 02:14:00,247431.0,96.764,110.0,16.334
2014-04-15 02:19:00,236062.0,96.772,44.0,17.334
2014-04-15 02:24:00,233359.0,93.584,5.0,16.666
2014-04-15 02:29:00,245841.0,93.5,4.0,17.374000000000002
2014-04-15 02:34:00,236469.0,93.792,28.0,16.666
2014-04-15 02:39:00,245136.0,95.964,70.0,16.998
2014-04-15 02:44:00,224314.0,93.81,57.0,15.718
2014-04-15 02:49:00,234005.0,95.556,13.0,16.996
2014-04-15 02:54:00,241651.0,92.966,19.0,16.954
2014-04-15 02:59:00,3203080.0,93.858,6.0,16.382
2014-04-15 03:04:00,261562.0,95.354,59.0,16.328
2014-04-15 03:09:00,3211830.0,92.408,11.0,17.308
2014-04-15 03:14:00,251200.0,93.084,9.0,16.002
2014-04-15 03:19:00,216012.0,95.124,9.0,17.334
2014-04-15 03:24:00,255496.0,97.042,25.0,16.668
2014-04-15 03:29:00,220503.0,93.762,62.0,16.63
